sector,sector_weight,symbol,weight,as_of_date
Fast Moving Consumer Goods,10.1,TATACONSUM,1.2,31-07-2026
Fast Moving Consumer Goods,10.1,ZYDUSWELL,0.09,31-07-2026
Services,0.75,BLUEDART,0.05,31-07-2026
Services,0.75,ECLERX,0.13,31-07-2026
Services,0.75,FSL,0.16,31-07-2026
Services,0.75,REDINGTON,0.32,31-07-2026
Services,0.75,SCI,0.08,31-07-2026
Oil Gas & Consumable Fuels,4.44,BPCL,1.1,31-07-2026
Oil Gas & Consumable Fuels,4.44,CASTROLIND,0.15,31-07-2026
Oil Gas & Consumable Fuels,4.44,CHENNPETRO,0.1,31-07-2026
Oil Gas & Consumable Fuels,4.44,GAIL,0.83,31-07-2026
Oil Gas & Consumable Fuels,4.44,IGL,0.18,31-07-2026
Oil Gas & Consumable Fuels,4.44,MGL,0.11,31-07-2026
Oil Gas & Consumable Fuels,4.44,ONGC,1.6,31-07-2026
Oil Gas & Consumable Fuels,4.44,PETRONET,0.36,31-07-2026
Information Technology,19.63,BSOFT,0.09,31-07-2026
Information Technology,19.63,COFORGE,1.02,31-07-2026
Information Technology,19.63,CYIENT,0.12,31-07-2026
Information Technology,19.63,HCLTECH,2.41,31-07-2026
Information Technology,19.63,HEXT,0.14,31-07-2026
Information Technology,19.63,INFY,6.74,31-07-2026
Information Technology,19.63,KPITTECH,0.17,31-07-2026
Information Technology,19.63,LTM,0.69,31-07-2026
Information Technology,19.63,LTTS,0.17,31-07-2026
Information Technology,19.63,MPHASIS,0.53,31-07-2026
Information Technology,19.63,NETWEB,0.15,31-07-2026
Information Technology,19.63,PERSISTENT,1.03,31-07-2026
Information Technology,19.63,SAGILITY,0.17,31-07-2026
Information Technology,19.63,SONATSOFTW,0.11,31-07-2026
Information Technology,19.63,TATATECH,0.22,31-07-2026
Information Technology,19.63,TCS,4.11,31-07-2026
Information Technology,19.63,TECHM,1.78,31-07-2026
Financial Services,0.18,CRISIL,0.18,31-07-2026
Metals & Mining,5.32,GRAVITA,0.09,31-07-2026
Metals & Mining,5.32,HINDALCO,2.4,31-07-2026
Metals & Mining,5.32,HINDCOPPER,0.27,31-07-2026
Metals & Mining,5.32,HINDZINC,0.44,31-07-2026
Metals & Mining,5.32,JINDALSTEL,0.69,31-07-2026
Metals & Mining,5.32,JSL,0.39,31-07-2026
Metals & Mining,5.32,NATIONALUM,0.53,31-07-2026
Metals & Mining,5.32,NSLNISP,0.08,31-07-2026
Metals & Mining,5.32,SAIL,0.42,31-07-2026
Telecommunication,1.28,HFCL,0.34,31-07-2026
Telecommunication,1.28,INDUSTOWER,0.86,31-07-2026
Telecommunication,1.28,ITI,0.05,31-07-2026
Telecommunication,1.28,RAILTEL,0.04,31-07-2026
Power,0.59,NAVA,0.13,31-07-2026
Power,0.59,TORNTPOWER,0.46,31-07-2026
Textiles,0.67,PAGEIND,0.43,31-07-2026
Textiles,0.67,TRIDENT,0.05,31-07-2026
Textiles,0.67,VTL,0.1,31-07-2026
Textiles,0.67,WELSPUNLIV,0.08,31-07-2026
